player_id,first_name,last_name,hand,date_of_birth,nationality,height
102780,Frederic,Niemeyer,R,1976-04-24,CAN,190.0
102783,Rainer,Schuettler,R,1976-04-25,GER,180.0
102785,Glenn,Weiner,R,1976-04-27,USA,188.0
102788,Jan,Vacek,R,1976-05-10,CZE,198.0
102789,Jay,Gooding,R,1976-05-13,AUS,188.0
102791,Bobby,Kokavec,R,1976-05-17,CAN,190.0
102795,Scott,Humphries,R,1976-05-26,USA,185.0
102796,Magnus,Norman,R,1976-05-30,SWE,188.0
102800,Nenad,Zimonjic,R,1976-06-04,SRB,190.0
102806,Alex,Bose,L,1976-06-13,USA,180.0
102809,Axel,Pretzsch,R,1976-06-16,GER,185.0
102811,Dusan,Vemic,R,1976-06-17,SRB,190.0
102817,Edwin,Kempes,R,1976-06-23,NED,188.0
102821,Cecil,Mamiit,R,1976-06-27,PHI,173.0
102831,Jacobo,Diaz,R,1976-07-11,ESP,173.0
102834,Paul,Goldstein,R,1976-08-04,USA,178.0
102835,Luke,Milligan,R,1976-08-06,GBR,180.0
102836,Rogier,Wassen,R,1976-08-09,NED,190.0
102839,Nicolas,Lapentti,R,1976-08-13,ECU,188.0
102843,Suwandi,Suwandi,R,1976-08-21,INA,178.0
102845,Carlos,Moya,R,1976-08-27,ESP,190.0
102851,Giorgio,Galimberti,R,1976-09-05,ITA,180.0
102854,Sjeng,Schalken,R,1976-09-08,NED,193.0
102855,Jack,Brasington,R,1976-09-09,USA,188.0
102856,Gustavo,Kuerten,R,1976-09-10,BRA,190.0
102858,Valentino,Pest,R,1976-09-12,GER,175.0
102860,Agustin,Calleri,R,1976-09-14,ARG,183.0
102862,Allen,Belobrajdic,R,1976-09-18,AUS,175.0
102863,Takao,Suzuki,R,1976-09-20,JPN,175.0
102864,Frank,Moser,R,1976-09-23,GER,193.0
102869,Galo,Blanco,R,1976-10-08,ESP,173.0
102872,James,Sekulov,R,1976-10-13,AUS,180.0
102875,Luke,Smith,R,1976-10-25,AUS,188.0
102879,Jaime,Fillol,R,1976-11-03,CHI,180.0
102880,Alexander,Popp,R,1976-11-04,GER,201.0
102881,David,Skoch,R,1976-11-06,CZE,183.0
102882,Mark,Philippoussis,R,1976-11-07,AUS,196.0
102886,Frantisek,Cermak,R,1976-11-14,CZE,193.0
102887,Ramon,Delgado,R,1976-11-14,PAR,185.0
102903,Eyal,Erlich,R,1977-01-01,ISR,183.0
102904,Leos,Friedl,R,1977-01-01,CZE,183.0
102905,Stefan,Koubek,L,1977-01-02,AUT,175.0
102910,Salvador,Navarro,R,1977-01-08,ESP,180.0
102911,Andrei,Stoliarov,R,1977-01-09,RUS,178.0
102921,Ota,Fukarek,R,1977-01-18,CZE,190.0
102925,Justin,Gimelstob,R,1977-01-26,USA,196.0
102926,Dario,Pizzato,R,1977-01-27,ITA,201.0
102929,Ryan,Wolters,R,1977-02-01,USA,180.0
102934,Nicolas,Coutelot,R,1977-02-09,FRA,185.0
102939,Jean Baptiste,Perlant,R,1977-02-22,FRA,190.0
102944,Stefano,Cobolli,R,1977-03-02,ITA,175.0
102945,Luke,Bourgeois,R,1977-03-03,AUS,188.0
102950,Fernando,Vicente,R,1977-03-08,ESP,180.0
102957,Vadim,Kutsenko,R,1977-03-16,RUS,180.0
102959,Marko,Tkalec,R,1977-03-17,SLO,178.0
102961,Nicklas,Timfjord,R,1977-03-18,SWE,180.0
102963,Robert,Lindstedt,R,1977-03-19,SWE,190.0
102965,Jamie,Delgado,R,1977-03-21,GBR,178.0
102966,Fredrik,Jonsson,R,1977-03-28,SWE,193.0
102967,Marc,Gicquel,R,1977-03-30,FRA,188.0
102968,Jonathan,Erlich,R,1977-04-05,ISR,180.0
102978,Zbynek,Mlynarik,R,1977-04-24,AUT,175.0
102979,Jeff,Coetzee,R,1977-04-25,RSA,173.0
102984,Martin,Garcia,R,1977-05-02,ARG,190.0
102985,Gustavo,Marcaccio,R,1977-05-03,ARG,170.0
102987,Andre,Sa,R,1977-05-06,BRA,185.0
102997,Hermes,Gamonal,R,1977-05-31,CHI,180.0
102998,Jan Michael,Gambill,R,1977-06-03,USA,190.0
102999,Stefano,Galvani,R,1977-06-03,ITA,178.0
103003,Jean Francois,Bachelot,R,1977-06-11,FRA,183.0
103009,Razvan,Sabau,R,1977-06-18,ROU,185.0
103012,Fernando,Sanchez,R,1977-06-24,ESP,175.0
103015,Daniel,Melo,L,1977-07-04,BRA,185.0
103017,Nicolas,Kiefer,R,1977-07-05,GER,183.0
103018,Max,Mirnyi,R,1977-07-06,BLR,196.0
103022,Will,Farah,R,1977-07-10,LIB,183.0
103029,Mehdi,Tahiri,R,1977-07-28,MAR,183.0
103030,Norikazu,Sugiyama,R,1977-07-29,JPN,178.0
103031,Julian,Alonso,R,1977-08-02,ESP,185.0
103032,Francisco,Fogues,L,1977-08-06,ESP,190.0
103035,Alessio,Di Mauro,L,1977-08-09,ITA,185.0
103039,Tripp,Phillips,R,1977-08-26,USA,185.0
103045,Reginald,Willems,R,1977-09-06,BEL,180.0
103047,Julien,Varlet,R,1977-09-08,FRA,180.0
103052,Mariano,Delfino,R,1977-09-20,ARG,183.0
103060,Alejandro,Hernandez,R,1977-10-01,MEX,180.0
103063,Sebastien,De Chaunac,R,1977-10-07,FRA,183.0
103066,Mark,Nielsen,R,1977-10-08,NZL,185.0
103068,Chemseddine,Belal,R,1977-10-10,MAR,180.0
103077,Konstantinos,Economidis,R,1977-11-02,GRE,188.0
103080,Paul,Hanley,R,1977-11-12,AUS,183.0
103082,Markus,Hantschk,R,1977-11-19,GER,188.0
103084,Guillermo,Canas,R,1977-11-25,ARG,185.0
103088,Xavier,Pujo,R,1977-12-05,FRA,180.0
103096,Arnaud,Clement,R,1977-12-17,FRA,173.0
103097,Trevor,Spracklin,R,1977-12-17,USA,190.0
103103,Dominik,Hrbaty,R,1978-01-04,SVK,183.0
103104,Bjorn,Rehnquist,R,1978-01-05,SWE,175.0
103105,Ruben,Ramirez Hidalgo,R,1978-01-06,ESP,183.0
103110,Daniele,Bracciali,R,1978-01-10,ITA,180.0
103114,Martin,Lee,L,1978-01-13,GBR,180.0
103115,Tomas,Cibulec,R,1978-01-15,CZE,180.0
103118,Ion,Moldovan,R,1978-01-17,ROU,188.0
103130,Louis,Vosloo,R,1978-01-29,RSA,178.0
103133,Olivier,Mutis,R,1978-02-02,FRA,175.0
103145,Amir,Hadad,R,1978-02-17,ISR,183.0
103151,Mariano,Zabaleta,R,1978-02-28,ARG,183.0
103153,Gilles,Elseneer,R,1978-03-06,BEL,188.0
103154,Jaymon,Crabb,R,1978-03-06,AUS,183.0
103157,Arvind,Parmar,R,1978-03-22,GBR,193.0
103161,Ryan,Sachire,R,1978-04-02,USA,198.0
103163,Tommy,Haas,R,1978-04-03,GER,188.0
103165,Gorka,Fraile,R,1978-04-07,ESP,180.0
103166,Vladimir,Voltchkov,R,1978-04-07,BLR,180.0
103169,Oscar,Hernandez,R,1978-04-10,ESP,180.0
103171,Raemon,Sluiter,R,1978-04-13,NED,185.0
103174,Noam,Okun,R,1978-04-16,ISR,185.0
103175,Toshihide,Matsui,R,1978-04-19,JPN,180.0
103176,David,Sanchez,R,1978-04-20,ESP,183.0
103178,Johan,Settergren,R,1978-04-22,SWE,185.0
103181,Jiri,Vanek,R,1978-04-24,CZE,185.0
103182,Markus,Hipfl,R,1978-04-26,AUT,178.0
103184,Bob,Bryan,L,1978-04-29,USA,193.0
103185,Mike,Bryan,R,1978-04-29,USA,190.0
103188,Michael,Russell,R,1978-05-01,USA,173.0
103193,Peter,Wessels,R,1978-05-07,NED,196.0
103198,Justin,Bower,L,1978-05-23,RSA,190.0
103201,Adrian,Garcia,R,1978-05-25,CHI,175.0
103202,Oscar,Serrano,R,1978-05-25,ESP,173.0
103204,Hugo,Armando,R,1978-05-27,USA,183.0
103206,Sebastien,Grosjean,R,1978-05-29,FRA,175.0
103209,Leonardo,Azzaro,L,1978-05-30,ITA,188.0
103216,Clemens,Trimmel,R,1978-06-08,AUT,185.0
103219,Graydon,Oliver,R,1978-06-15,USA,193.0
103221,Jason,Marshall,L,1978-06-20,USA,185.0
103225,Simon,Larose,R,1978-06-28,CAN,190.0
103228,Marcos,Daniel,R,1978-07-04,BRA,180.0
103230,Tasuku,Iwami,L,1978-07-09,JPN,168.0
103238,Jean Claude,Scherrer,R,1978-07-20,SUI,188.0
103239,Marcus,Sarstrand,R,1978-07-24,SWE,183.0
103240,Kevin,Kim,R,1978-07-26,USA,180.0
103242,Juan,Giner,R,1978-07-28,ESP,178.0
103248,Harel,Levy,R,1978-08-05,ISR,185.0
103249,Marquiestro,Foster,R,1978-08-05,USA,185.0
103250,Rodolphe,Cadart,L,1978-08-08,FRA,183.0
103252,Alberto,Martin,R,1978-08-20,ESP,175.0
103254,Yves,Allegro,R,1978-08-24,SUI,183.0
103264,Mariano,Puerta,L,1978-09-19,ARG,180.0
103270,Kristian,Capalik,R,1978-10-03,USA,188.0
103280,Martin,Verkerk,R,1978-10-31,NED,196.0
103281,Ladislav,Svarc,R,1978-11-13,SVK,188.0
103285,Radek,Stepanek,R,1978-11-27,CZE,185.0
103292,Gaston,Gaudio,R,1978-12-09,ARG,175.0
103294,Christophe,Rochus,R,1978-12-15,BEL,170.0
103296,Ivaylo,Traykov,R,1978-12-17,BUL,188.0
103297,Alex,Kim,R,1978-12-20,USA,175.0
103305,Daniel,Elsner,R,1979-01-04,GER,183.0
103318,Zeljko,Krajan,R,1979-02-03,CRO,178.0
103319,Jeff,Morrison,R,1979-02-04,USA,185.0
103324,Arnaud,Di Pasquale,R,1979-02-11,FRA,185.0
103325,Wesley,Moodie,R,1979-02-14,RSA,196.0
103333,Ivo,Karlovic,R,1979-02-28,CRO,208.0
103339,Wesley,Whitehouse,L,1979-03-13,RSA,190.0
103344,Ivan,Ljubicic,R,1979-03-19,CRO,193.0
103350,Denis,Golovanov,L,1979-03-27,RUS,188.0
103353,Ingo,Neumuller,R,1979-03-30,AUT,183.0
103356,Michel,Kratochvil,R,1979-04-07,SUI,185.0
103358,Nicolas,Todero,R,1979-04-15,ARG,183.0
103363,Diego,Ayala,R,1979-04-29,USA,175.0
103369,Melle,Van Gemerden,R,1979-05-09,NED,183.0
103373,Sergio,Roitman,R,1979-05-16,ARG,185.0
103381,Andy,Fahlke,R,1979-05-30,GER,185.0
103385,Paul,Baccanello,R,1979-06-12,AUS,183.0
103387,Paradorn,Srichaphan,R,1979-06-14,THA,185.0
103393,Yuri,Schukin,R,1979-06-26,KAZ,188.0
103395,Julio,Silva,R,1979-07-01,BRA,173.0
103397,Alexandre,Simoni,R,1979-07-02,BRA,188.0
103401,Jan,Hernych,R,1979-07-07,CZE,190.0
103402,Peter,Clarke,R,1979-07-08,IRL,188.0
103408,Brian,Vahaly,R,1979-07-19,USA,183.0
103417,Brian,Battistone,R,1979-08-10,USA,190.0
103418,Dante,Bottini,R,1979-08-10,ARG,183.0
103420,Michal,Tabara,R,1979-08-11,CZE,175.0
103424,Tobias,Clemens,R,1979-08-14,GER,185.0
103428,Juan Ignacio,Chela,R,1979-08-30,ARG,190.0
103429,Peter,Luczak,R,1979-08-31,AUS,183.0
103435,Massimo,Dellacqua,R,1979-09-06,ITA,193.0
103440,Zoltan,Papp,R,1979-09-14,HUN,180.0
103444,Jean Rene,Lisnard,R,1979-09-25,MON,173.0
103451,Bjorn,Phau,R,1979-10-04,GER,175.0
103454,Nicolas,Massu,R,1979-10-10,CHI,183.0
103455,Michal,Mertinak,R,1979-10-11,SVK,180.0
103457,Petr,Kralert,R,1979-10-20,CZE,188.0
103459,Jordan,Kerr,R,1979-10-26,AUS,180.0
103460,Konstantin,Don Gruber,R,1979-10-27,AUT,183.0
103465,Paul,Logtens,R,1979-11-07,NED,175.0
103468,Harsh,Mankad,R,1979-11-10,IND,173.0
103470,Robert,Kendrick,R,1979-11-15,USA,190.0
103478,Diego,Veronelli,R,1979-12-05,ARG,193.0
103484,James,Blake,R,1979-12-28,USA,185.0
103487,Federico,Luzzi,R,1980-01-03,ITA,188.0
103490,Santiago,Ventura,R,1980-01-05,ESP,183.0
103498,Marat,Safin,R,1980-01-27,RUS,193.0
103503,Robin,Vik,R,1980-02-05,CZE,183.0
103505,Vasilis,Mazarakis,R,1980-02-09,GRE,178.0
103506,Martin,Vassallo Arguello,R,1980-02-10,ARG,183.0
103507,Juan Carlos,Ferrero,R,1980-02-12,ESP,183.0
103516,Nathan,Healey,R,1980-02-27,AUS,180.0
103520,Pavel,Snobel,L,1980-02-28,CZE,190.0
103521,Andrea,Stoppini,R,1980-02-29,ITA,190.0
103523,Rohan,Bopanna,R,1980-03-04,IND,190.0
103525,Ivan,Miranda,R,1980-03-08,PER,175.0
103527,Julien,Jeanpierre,R,1980-03-10,FRA,188.0
103529,Aisam Ul Haq,Qureshi,R,1980-03-17,PAK,183.0
103530,Zack,Fleishman,R,1980-03-17,USA,188.0
103532,Ignacio,Gonzalez King,R,1980-03-23,ARG,175.0
103534,Nicolas,Devilder,L,1980-03-25,FRA,173.0
103535,Olivier,Patience,R,1980-03-25,FRA,180.0
103540,Johan,Brunstrom,L,1980-04-03,SWE,193.0
103543,David,Marrero,R,1980-04-08,ESP,185.0
103544,Andy,Ram,R,1980-04-10,ISR,180.0
103553,Alun,Jones,R,1980-04-26,AUS,180.0
103559,David,Sherwood,R,1980-05-06,GBR,193.0
103560,Kj,Hippensteel,L,1980-05-08,USA,190.0
103565,Stephane,Robert,R,1980-05-17,FRA,185.0
103566,Michael,Llodra,L,1980-05-18,FRA,190.0
103573,Rik,De Voest,R,1980-06-05,RSA,180.0
103577,Christopher,Kas,R,1980-06-13,GER,188.0
103580,Alexander,Peya,R,1980-06-27,AUT,183.0
103581,Flavio,Saretta,R,1980-06-28,BRA,183.0
103582,Michael,Berrer,L,1980-07-01,GER,193.0
103586,Mariusz,Fyrstenberg,L,1980-07-08,POL,193.0
103587,Andres,Dellatorre,R,1980-07-09,ARG,190.0
103592,Jerome,Haehnel,R,1980-07-14,FRA,185.0
103594,Oliver,Marach,R,1980-07-16,AUT,185.0
103598,Xavier,Malisse,R,1980-07-19,BEL,185.0
103602,Fernando,Gonzalez,R,1980-07-29,CHI,183.0
103607,Victor,Estrella,R,1980-08-02,DOM,173.0
103612,Alexey,Kedryuk,R,1980-08-08,KAZ,193.0
103617,Travis,Parrott,R,1980-08-16,USA,185.0
103619,Mustafa,Ghouse,R,1980-08-19,IND,185.0
103623,Jacob,Adaktusson,R,1980-08-31,SWE,193.0
103626,Tomas,Tenconi,R,1980-09-03,ITA,178.0
103632,Luis,Horna,R,1980-09-14,PER,180.0
103646,Lars,Uebel,R,1980-10-14,GER,180.0
103647,Jun,Kato,R,1980-10-25,JPN,173.0
103650,Alex,Satschko,R,1980-11-12,GER,180.0
103651,Alexander,Satschko,R,1980-11-12,GER,180.0
103656,Albert,Montanes,R,1980-11-26,ESP,175.0
103657,Ivo,Klec,R,1980-11-28,SVK,183.0
103660,Nick,Rainey,R,1980-12-07,USA,188.0
103672,Ricardo,Mello,L,1980-12-21,BRA,175.0
103675,Diego,Junqueira,L,1980-12-28,ARG,178.0
103676,Michael,Yani,R,1980-12-31,USA,185.0
103682,Kyu Tae,Im,R,1981-01-06,KOR,185.0
103684,Benedikt,Dorsch,R,1981-01-10,GER,178.0
103690,Marcin,Matkowski,R,1981-01-15,POL,188.0
103693,Thierry,Ascione,R,1981-01-17,FRA,188.0
103694,Olivier,Rochus,R,1981-01-18,BEL,168.0
103696,Sven,Swinnen,R,1981-01-22,SUI,190.0
103697,Marcio,Torres,R,1981-01-24,BRA,185.0
103699,Fred,Hemmes,R,1981-01-28,NED,183.0
103700,Juan Pablo,Guzman,L,1981-01-29,ARG,178.0
103701,Diego,Hartfield,R,1981-01-31,ARG,185.0
103704,Vladimir,Obradovic,R,1981-02-04,SRB,196.0
103708,Jaroslav,Pospisil,R,1981-02-09,CZE,176.0
103709,Kristian,Pless,R,1981-02-09,DEN,188.0
103711,Jaroslav,Levinsky,R,1981-02-11,CZE,196.0
103714,Andreas,Vinciguerra,L,1981-02-19,SWE,180.0
103716,Uros,Vico,R,1981-02-19,ITA,188.0
103718,David,Martin,L,1981-02-22,USA,185.0
103720,Lleyton,Hewitt,R,1981-02-24,AUS,180.0
103722,Florent,Serra,R,1981-02-28,FRA,180.0
103726,Jean Christophe,Faurel,R,1981-03-06,FRA,175.0
103730,Jonathan,Marray,R,1981-03-10,GBR,183.0
103735,Lovro,Zovko,R,1981-03-18,CRO,190.0
103737,Edgardo,Massa,R,1981-03-22,ARG,180.0
103747,Dominik,Meffert,R,1981-04-09,GER,198.0
103752,Simon,Greul,R,1981-04-13,GER,185.0
103754,Mark,Hilton,L,1981-04-20,GBR,170.0
103758,Taylor,Dent,R,1981-04-24,USA,188.0
103761,Tomas,Cakl,R,1981-04-25,CZE,178.0
103762,John Paul,Fruttero,R,1981-04-30,USA,185.0
103770,Kevin,Sorensen,R,1981-05-10,IRL,183.0
103775,Felipe,Parada,R,1981-05-16,CHI,175.0
103780,Eric,Butorac,L,1981-05-22,USA,190.0
103781,Jurgen,Melzer,L,1981-05-22,AUT,183.0
103786,Nikolay,Davydenko,R,1981-06-02,RUS,178.0
103789,Irakli,Labadze,L,1981-06-09,GEO,188.0
103794,Benjamin,Becker,R,1981-06-16,GER,178.0
103799,Eric,Prodon,R,1981-06-27,FRA,178.0
103808,Potito,Starace,R,1981-07-14,ITA,188.0
103812,Victor,Hanescu,R,1981-07-21,ROU,198.0
103813,Jarkko,Nieminen,L,1981-07-23,FIN,185.0
103819,Roger,Federer,R,1981-08-08,SUI,185.0
103820,Alan,Mackin,R,1981-08-11,GBR,183.0
103821,Danai,Udomchoke,R,1981-08-11,THA,173.0
103822,Scott,Lipsky,R,1981-08-14,USA,185.0
103823,Denis,Gremelmayr,L,1981-08-16,GER,183.0
103828,Jean Julien,Rojer,R,1981-08-25,AHO,183.0
103830,Shao Xuan,Zeng,R,1981-08-29,CHN,185.0
103835,Filippo,Volandri,R,1981-09-05,ITA,183.0
103837,Didac,Perez,R,1981-09-07,ESP,178.0
103841,Julio,Peralta,R,1981-09-09,CHI,188.0
103843,Marco,Chiudinelli,R,1981-09-10,SUI,185.0
103849,Francesco,Aldi,R,1981-09-17,ITA,175.0
103850,Sebastian,Decoud,L,1981-09-18,ARG,178.0
103851,Conor,Niland,R,1981-09-19,IRL,185.0
103852,Feliciano,Lopez,L,1981-09-20,ESP,188.0
103857,Igor,Kunitsyn,R,1981-09-30,RUS,180.0
103859,James,Cerretani,L,1981-10-02,USA,185.0
103860,Timo,Nieminen,R,1981-10-06,FIN,185.0
103862,Michail,Elgin,R,1981-10-14,RUS,183.0
103863,Mikhail,Elgin,R,1981-10-14,RUS,183.0
103866,Luiz,Carvalho,R,1981-10-18,BRA,188.0
103868,Ivan,Navarro,R,1981-10-19,ESP,183.0
103877,Mike,Scheidweiler,R,1981-11-14,LUX,188.0
103888,Mardy,Fish,R,1981-12-09,USA,188.0
103890,Bo,Hodge,U,1981-12-13,USA,193.0
103893,Paolo,Lorenzi,R,1981-12-15,ITA,183.0
103894,Phillip,King,R,1981-12-19,USA,175.0
103898,Julien,Benneteau,R,1981-12-20,FRA,185.0
103899,Stian,Boretti,R,1981-12-20,NOR,188.0
103900,David,Nalbandian,R,1982-01-01,ARG,180.0
103902,Jan,Mertl,R,1982-01-03,CZE,190.0
103908,Paul Henri,Mathieu,R,1982-01-12,FRA,185.0
103909,Guillermo,Coria,R,1982-01-13,ARG,175.0
103910,Tres,Davis,R,1982-01-13,USA,180.0
103912,Mario,Radic,R,1982-01-14,CRO,188.0
103916,Cristian,Villagran,R,1982-01-20,ARG,180.0
103917,Nicolas,Mahut,R,1982-01-21,FRA,190.0
103920,Sanchai,Ratiwatana,R,1982-01-23,THA,175.0
103921,Sonchat,Ratiwatana,R,1982-01-23,THA,175.0
103925,Gabriel,Moraru,R,1982-01-28,ROU,180.0
103926,Daniel,Munoz de la Nava,L,1982-01-29,ESP,178.0
103929,Philipp,Marx,R,1982-02-03,GER,188.0
103930,Alberto,Francis,R,1982-02-06,USA,196.0
103938,Igor,Zelenay,R,1982-02-10,SVK,198.0
103946,Bruno,Soares,R,1982-02-27,BRA,180.0
103949,Ivan,Cerovic,L,1982-03-01,CRO,190.0
103958,Philip,Gubenco,L,1982-03-14,CAN,188.0
103963,Filip,Urban,R,1982-03-23,POL,193.0
103964,Tobias,Klein,R,1982-03-23,GER,170.0
103967,Michael,Lammer,R,1982-03-25,SUI,185.0
103969,Roman,Borvanov,R,1982-03-31,MDA,183.0
103970,David,Ferrer,R,1982-04-02,ESP,175.0
103971,Karol,Beck,R,1982-04-03,SVK,180.0
103976,Juan Pablo,Brzezicki,R,1982-04-12,ARG,178.0
103977,Nicholas,Monroe,R,1982-04-12,USA,178.0
103990,Tommy,Robredo,R,1982-05-01,ESP,180.0
103993,Chris,Lewis,R,1982-05-10,GBR,180.0
103997,Lukasz,Kubot,R,1982-05-16,POL,190.0
103999,Thiago,Alves,R,1982-05-22,BRA,178.0
104001,Brian,Wilson,R,1982-05-23,USA,190.0
104003,Victor,Crivoi,R,1982-05-25,ROU,185.0
104004,Filip,Prpic,R,1982-05-26,SWE,173.0
104007,Andre,Ghem,R,1982-05-29,BRA,193.0
104010,Dieter,Kindlmann,R,1982-06-03,GER,183.0
104019,Kristof,Vliegen,R,1982-06-22,BEL,193.0
104021,Marco,Mirnegg,R,1982-06-24,AUT,180.0
104022,Mikhail,Youzhny,R,1982-06-25,RUS,183.0
104025,Amer,Delic,R,1982-06-30,BIH,196.0
104026,Joachim,Johansson,R,1982-07-01,SWE,198.0
104027,Pablo,Gonzalez,R,1982-07-02,COL,178.0
104034,Dmitry,Vlasov,R,1982-07-11,RUS,188.0
104035,Bobby,Reynolds,R,1982-07-17,USA,183.0
104043,Marc,Lopez,R,1982-07-31,ESP,175.0
104053,Andy,Roddick,R,1982-08-30,USA,188.0
104056,Roko,Karanusic,R,1982-09-05,CRO,183.0
104059,Rasmus,Norby,R,1982-09-10,DEN,183.0
104068,Robby,Ginepri,R,1982-10-07,USA,183.0
104070,Jesse,Witten,R,1982-10-15,USA,178.0
104071,Raven,Klaasen,R,1982-10-16,RSA,180.0
104076,Jose,Acasuso,R,1982-10-20,ARG,190.0
104081,Boris,Pashanski,R,1982-11-03,SRB,180.0
104082,Hiroki,Kondo,R,1982-11-05,JPN,178.0
104083,Carles,Poch Gradin,L,1982-11-09,ESP,185.0
104084,Carlos,Poch Gradin,L,1982-11-09,ESP,185.0
104091,Miguel Angel,Lopez Jaen,R,1982-11-29,ESP,188.0
104095,David,Guez,R,1982-12-08,FRA,185.0
104098,Dmitry,Tursunov,R,1982-12-12,RUS,185.0
104105,Pavel,Ivanov,R,1983-01-01,RUS,193.0
104112,Benjamin,Balleret,R,1983-01-15,MON,185.0
104113,Carlos,Salamanca,L,1983-01-15,COL,196.0
104115,Marc,Kimmich,R,1983-01-21,AUS,183.0
104117,Giovanni,Lapentti,R,1983-01-25,ECU,193.0
104121,Tobias,Summerer,R,1983-02-01,GER,185.0
104122,Carlos,Berlocq,R,1983-02-03,ARG,183.0
104136,Santiago,Gonzalez,R,1983-02-24,MEX,190.0
104141,Dmitri,Sitak,R,1983-03-04,RUS,183.0
104149,Adrian,Cruciat,R,1983-03-31,ROU,185.0
104154,Paul,Capdeville,R,1983-04-02,CHI,190.0
104158,Andrew,Anderson,R,1983-04-08,RSA,193.0
104159,Ken,Skupski,L,1983-04-09,GBR,185.0
104160,Lukas,Dlouhy,R,1983-04-09,CZE,185.0
104166,Alex,Bogomolov Jr,R,1983-04-23,RUS,178.0
104169,Kc,Corkery,U,1983-04-26,USA,190.0
104171,Richard,Bloomfield,R,1983-04-27,GBR,185.0
104173,Sam,Warburg,R,1983-04-29,USA,190.0
104179,Bruno,Echagaray,R,1983-05-08,MEX,183.0
104180,Gilles,Muller,L,1983-05-09,LUX,193.0
104181,Victor,Ionita,R,1983-05-11,ROU,185.0
104182,Sasa,Tuksar,R,1983-05-12,CRO,180.0
104183,Alexander,Flock,R,1983-05-15,GER,190.0
104192,Marco,Crugnola,R,1983-05-24,ITA,188.0
104195,Simone,Vagnozzi,R,1983-05-30,ITA,173.0
104196,Carlos,Cuadrado,R,1983-06-01,ESP,180.0
104198,Guillermo,Garcia Lopez,R,1983-06-04,ESP,188.0
104200,Juan Manuel,Elizondo,A,1983-06-08,MEX,180.0
104202,Christopher,Lam,R,1983-06-16,USA,178.0
104209,Rainer,Eitzinger,R,1983-06-28,AUT,178.0
104211,Roman,Valent,R,1983-07-08,SUI,183.0
104214,Igor,Andreev,R,1983-07-14,RUS,185.0
104216,Maximo,Gonzalez,R,1983-07-20,ARG,175.0
104217,Simon,Stadler,L,1983-07-20,GER,183.0
104219,Stephane,Bohli,R,1983-07-25,SUI,185.0
104222,Nikola,Ciric,L,1983-08-02,SRB,201.0
104224,Travis,Rettenmaier,R,1983-08-06,USA,188.0
104225,Jan,Hajek,R,1983-08-07,CZE,180.0
104226,Bastian,Knittel,L,1983-08-08,GER,180.0
104227,Augustin,Gensse,R,1983-08-10,FRA,180.0
104229,Yen Hsun,Lu,R,1983-08-14,TPE,180.0
104230,Daniel,Koellerer,R,1983-08-17,AUT,180.0
104233,Frederik,Nielsen,R,1983-08-27,DEN,190.0
104235,Matwe,Middelkoop,R,1983-09-03,NED,191.0
104249,Marcelo,Melo,R,1983-09-23,BRA,203.0
104250,Prakash,Amritraj,R,1983-10-02,IND,188.0
104251,Ti,Chen,R,1983-10-03,TPE,183.0
104252,Florian,Mayer,R,1983-10-05,GER,190.0
104259,Philipp,Kohlschreiber,R,1983-10-16,GER,178.0
104262,Flavio,Cipolla,R,1983-10-20,ITA,173.0
104265,William,Boe Wiegaard,R,1983-11-09,USA,183.0
104268,Alejandro,Falla,L,1983-11-14,COL,185.0
104269,Fernando,Verdasco,L,1983-11-15,ESP,188.0
104273,Edouard,Roger-Vasselin,R,1983-11-28,FRA,188.0
104281,Ryler,Deheart,L,1984-01-03,USA,183.0
104291,Malek,Jaziri,R,1984-01-20,TUN,185.0
104292,Izak,Van Der Merwe,R,1984-01-26,RSA,196.0
104295,Raphael,Durek,R,1984-02-02,AUS,188.0
104297,Rogerio,Dutra Silva,R,1984-02-03,BRA,178.0
104308,Michal,Przysiezny,R,1984-02-16,POL,185.0
104311,Leonardo,Tavares,R,1984-02-20,POR,185.0
104312,Andreas,Seppi,R,1984-02-21,ITA,190.0
104313,Jonathan,Kinsella,R,1984-02-22,GBR,185.0
104314,Brian,Dabul,L,1984-02-24,ARG,170.0
104325,Johannes,Ager,R,1984-03-10,AUT,196.0
104327,Steve,Darcis,R,1984-03-13,BEL,178.0
104330,Rajeev,Ram,R,1984-03-18,USA,193.0
104332,Philipp,Petzschner,R,1984-03-24,GER,185.0
104338,Juan,Monaco,R,1984-03-29,ARG,185.0
104339,Mario,Ancic,R,1984-03-30,CRO,196.0
104346,Raian,Luchici,R,1984-04-04,ROU,175.0
104349,Rui,Machado,R,1984-04-10,POR,178.0
104354,Daniele,Giorgini,R,1984-04-24,ITA,180.0
104355,Lester,Cook,R,1984-04-24,USA,180.0
104360,Adam,Chadaj,L,1984-05-01,POL,178.0
104368,Daniel,King Turner,R,1984-05-15,NZL,190.0
104371,Ivo,Minar,R,1984-05-21,CZE,183.0
104372,Alex,Bogdanovic,L,1984-05-22,GBR,183.0
104379,Todd,Reid,R,1984-06-03,AUS,180.0
104384,Pablo,Santos,R,1984-06-15,ESP,183.0
104386,Janko,Tipsarevic,R,1984-06-22,SRB,180.0
104392,Franco,Ferreiro,R,1984-07-01,BRA,188.0
104395,Marcel,Felder,R,1984-07-09,URU,174.0
